"","z","i","RF_sqrt","KNN_1","KNN_3","KNN_5","KNN_7","KNN_9","KNN_11","KNN_13","KNN_15","KNN_17","KNN_19","KNN_21","KNN_23","KNN_25","KNN_27","KNN_29","Pruned_Tree","ENET.1se.matrix","ENET.min.matrix","LASSO.1se.matrix","LASSO.min.matrix","RIDGE.1se.matrix","RIDGE.min.matrix","LASSO.1se.cv","LASSO.min.cv","RIDGE.1se.cv","RIDGE.min.cv","ENET.1se.cv","ENET.min.cv","GLM_Full","GLM_step"
"ENET.1se.accuracy2172",157,3,0.896551724137931,0.758620689655172,0.827586206896552,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241
"ENET.1se.accuracy3159",157,4,0.833333333333333,0.766666666666667,0.833333333333333,0.9,0.866666666666667,0.9,0.866666666666667,0.9,0.9,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.966666666666667,0.9,0.9,0.9,0.9,0.866666666666667,0.933333333333333,0.933333333333333
"ENET.1se.accuracy4156",157,5,0.8,0.7,0.766666666666667,0.8,0.766666666666667,0.766666666666667,0.733333333333333,0.766666666666667,0.766666666666667,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333
"ENET.1se.accuracy5156",157,6,0.827586206896552,0.827586206896552,0.862068965517241,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.896551724137931
"ENET.1se.accuracy6156",157,7,0.766666666666667,0.7,0.766666666666667,0.833333333333333,0.833333333333333,0.8,0.8,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.733333333333333,0.766666666666667,0.766666666666667,0.8,0.8,0.8,0.8,0.8,0.8,0.8
"ENET.1se.accuracy7156",157,8,0.793103448275862,0.724137931034483,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.862068965517241,0.793103448275862,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.896551724137931,0.931034482758621,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931
"ENET.1se.accuracy8156",157,9,0.8,0.666666666666667,0.8,0.8,0.733333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.733333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.8
"ENET.1se.accuracy9156",157,10,0.833333333333333,0.6,0.733333333333333,0.733333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.833333333333333,0.866666666666667,0.866666666666667,0.9,0.9,0.866666666666667,0.9,0.9
"ENET.1se.accuracy909",158,1,0.766666666666667,0.7,0.766666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.766666666666667,0.8,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.766666666666667,0.833333333333333,0.8,0.833333333333333,0.8,0.833333333333333,0.866666666666667,0.833333333333333
"ENET.1se.accuracy1196",158,2,0.827586206896552,0.724137931034483,0.862068965517241,0.896551724137931,0.896551724137931,0.896551724137931,0.931034482758621,0.931034482758621,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.931034482758621,0.896551724137931,0.896551724137931,0.827586206896552,0.862068965517241,0.827586206896552,0.862068965517241,0.827586206896552,0.862068965517241,0.827586206896552
"ENET.1se.accuracy2173",158,3,0.833333333333333,0.6,0.766666666666667,0.733333333333333,0.733333333333333,0.8,0.8,0.8,0.7,0.7,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.8,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.833333333333333,0.833333333333333,0.8
"ENET.1se.accuracy3160",158,4,0.862068965517241,0.724137931034483,0.758620689655172,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241
"ENET.1se.accuracy4157",158,5,0.8,0.666666666666667,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.833333333333333
"ENET.1se.accuracy5157",158,6,0.833333333333333,0.666666666666667,0.733333333333333,0.733333333333333,0.7,0.7,0.7,0.7,0.7,0.7,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.8,0.766666666666667,0.8,0.766666666666667,0.8,0.733333333333333,0.766666666666667
"ENET.1se.accuracy6157",158,7,0.827586206896552,0.758620689655172,0.827586206896552,0.827586206896552,0.793103448275862,0.724137931034483,0.724137931034483,0.758620689655172,0.758620689655172,0.758620689655172,0.793103448275862,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.758620689655172,0.724137931034483,0.827586206896552,0.827586206896552,0.758620689655172,0.793103448275862,0.758620689655172,0.793103448275862,0.862068965517241,0.862068965517241
"ENET.1se.accuracy7157",158,8,0.866666666666667,0.666666666666667,0.8,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333
"ENET.1se.accuracy8157",158,9,0.862068965517241,0.793103448275862,0.827586206896552,0.827586206896552,0.896551724137931,0.896551724137931,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.931034482758621,0.931034482758621,0.896551724137931,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.896551724137931,0.896551724137931
"ENET.1se.accuracy9157",158,10,0.866666666666667,0.766666666666667,0.9,0.866666666666667,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333
"ENET.1se.accuracy1000",159,1,0.793103448275862,0.689655172413793,0.724137931034483,0.724137931034483,0.724137931034483,0.758620689655172,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.793103448275862,0.724137931034483,0.793103448275862,0.758620689655172,0.793103448275862,0.758620689655172,0.793103448275862,0.793103448275862,0.758620689655172
"ENET.1se.accuracy1197",159,2,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.9,0.866666666666667,0.9,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333
"ENET.1se.accuracy2174",159,3,0.866666666666667,0.666666666666667,0.766666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.866666666666667,0.9,0.9,0.866666666666667,0.9,0.866666666666667,0.9,0.9,0.9
"ENET.1se.accuracy3161",159,4,0.833333333333333,0.666666666666667,0.733333333333333,0.733333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.833333333333333,0.833333333333333,0.9,0.9,0.9,0.9,0.8,0.9
"ENET.1se.accuracy4158",159,5,0.766666666666667,0.766666666666667,0.766666666666667,0.8,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.8,0.8,0.8,0.8,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.833333333333333,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.766666666666667,0.833333333333333
"ENET.1se.accuracy5158",159,6,0.827586206896552,0.655172413793103,0.689655172413793,0.724137931034483,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.793103448275862,0.827586206896552,0.793103448275862,0.827586206896552,0.827586206896552
"ENET.1se.accuracy6158",159,7,0.866666666666667,0.7,0.833333333333333,0.866666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.933333333333333,0.9,0.933333333333333,0.933333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.933333333333333,0.933333333333333,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.9,0.933333333333333
"ENET.1se.accuracy7158",159,8,0.8,0.733333333333333,0.833333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.766666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.766666666666667,0.933333333333333,0.9,0.866666666666667,0.9,0.866666666666667,0.9,0.9,0.9
"ENET.1se.accuracy8158",159,9,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552
"ENET.1se.accuracy9158",159,10,0.724137931034483,0.620689655172414,0.896551724137931,0.793103448275862,0.724137931034483,0.724137931034483,0.793103448275862,0.862068965517241,0.862068965517241,0.793103448275862,0.862068965517241,0.793103448275862,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.724137931034483,0.724137931034483,0.655172413793103,0.689655172413793,0.689655172413793,0.689655172413793,0.689655172413793,0.689655172413793,0.689655172413793,0.758620689655172
"ENET.1se.accuracy1001",160,1,0.866666666666667,0.8,0.866666666666667,0.833333333333333,0.833333333333333,0.8,0.8,0.833333333333333,0.9,0.9,0.9,0.866666666666667,0.933333333333333,0.866666666666667,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.933333333333333,0.933333333333333,0.866666666666667,0.866666666666667,0.9,0.866666666666667,0.9,0.866666666666667,0.866666666666667,0.9
"ENET.1se.accuracy1198",160,2,0.8,0.5,0.866666666666667,0.833333333333333,0.766666666666667,0.8,0.8,0.8,0.8,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.833333333333333
"ENET.1se.accuracy2175",160,3,0.733333333333333,0.533333333333333,0.666666666666667,0.7,0.7,0.633333333333333,0.633333333333333,0.633333333333333,0.666666666666667,0.666666666666667,0.6,0.666666666666667,0.666666666666667,0.733333333333333,0.733333333333333,0.733333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.766666666666667,0.766666666666667,0.7,0.8,0.766666666666667,0.8,0.733333333333333,0.666666666666667,0.733333333333333
"ENET.1se.accuracy3162",160,4,0.793103448275862,0.655172413793103,0.724137931034483,0.793103448275862,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.793103448275862,0.793103448275862,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552
"ENET.1se.accuracy4159",160,5,0.9,0.7,0.833333333333333,0.866666666666667,0.866666666666667,0.933333333333333,0.9,0.9,0.9,0.9,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667
"ENET.1se.accuracy5159",160,6,0.724137931034483,0.758620689655172,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.758620689655172,0.758620689655172,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241
"ENET.1se.accuracy6159",160,7,0.9,0.666666666666667,0.8,0.866666666666667,0.8,0.866666666666667,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.9
"ENET.1se.accuracy7159",160,8,0.793103448275862,0.724137931034483,0.793103448275862,0.862068965517241,0.862068965517241,0.793103448275862,0.793103448275862,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.758620689655172,0.758620689655172,0.724137931034483,0.827586206896552,0.758620689655172,0.827586206896552,0.758620689655172,0.827586206896552,0.827586206896552,0.827586206896552
"ENET.1se.accuracy8159",160,9,0.827586206896552,0.689655172413793,0.793103448275862,0.758620689655172,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.827586206896552,0.793103448275862,0.758620689655172,0.793103448275862,0.758620689655172,0.793103448275862,0.758620689655172,0.793103448275862,0.827586206896552
"ENET.1se.accuracy9159",160,10,0.866666666666667,0.833333333333333,0.866666666666667,0.9,0.966666666666667,0.933333333333333,0.933333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.933333333333333,0.866666666666667,0.866666666666667,0.9,0.866666666666667,0.9,0.866666666666667,0.9
"ENET.1se.accuracy1002",161,1,0.833333333333333,0.633333333333333,0.733333333333333,0.733333333333333,0.7,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.766666666666667,0.866666666666667,0.8,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.8,0.8,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.8
"ENET.1se.accuracy1199",161,2,0.733333333333333,0.7,0.833333333333333,0.933333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.8,0.8,0.8,0.8,0.8,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.733333333333333,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.8
"ENET.1se.accuracy2176",161,3,0.866666666666667,0.766666666666667,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9
"ENET.1se.accuracy3163",161,4,0.933333333333333,0.8,0.833333333333333,0.933333333333333,0.9,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.9,1,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,0.966666666666667
"ENET.1se.accuracy4160",161,5,0.724137931034483,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.827586206896552,0.793103448275862,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.896551724137931
"ENET.1se.accuracy5160",161,6,0.866666666666667,0.7,0.833333333333333,0.9,0.8,0.8,0.8,0.866666666666667,0.866666666666667,0.9,0.866666666666667,0.9,0.9,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667
"ENET.1se.accuracy6160",161,7,0.766666666666667,0.633333333333333,0.7,0.766666666666667,0.733333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.8,0.833333333333333,0.833333333333333,0.833333333333333
"ENET.1se.accuracy7160",161,8,0.827586206896552,0.655172413793103,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.655172413793103,0.655172413793103,0.655172413793103,0.655172413793103,0.724137931034483,0.724137931034483,0.724137931034483,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.758620689655172,0.758620689655172,0.793103448275862,0.724137931034483,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.758620689655172
"ENET.1se.accuracy8160",161,9,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.896551724137931,0.931034482758621,0.896551724137931,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241
"ENET.1se.accuracy9160",161,10,0.931034482758621,0.724137931034483,0.827586206896552,0.896551724137931,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.96551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.896551724137931
"ENET.1se.accuracy1003",162,1,0.8,0.6,0.833333333333333,0.8,0.8,0.8,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.966666666666667,0.9,0.9,0.933333333333333,0.9,0.933333333333333,0.9,0.9
"ENET.1se.accuracy1200",162,2,0.866666666666667,0.8,0.833333333333333,0.933333333333333,0.9,0.9,0.9,0.9,0.9,0.9,0.933333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.866666666666667,0.833333333333333,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9
"ENET.1se.accuracy2177",162,3,0.866666666666667,0.733333333333333,0.833333333333333,0.833333333333333,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.9,0.833333333333333,0.833333333333333,0.8,0.833333333333333,0.8,0.833333333333333,0.833333333333333
"ENET.1se.accuracy3164",162,4,0.827586206896552,0.689655172413793,0.793103448275862,0.827586206896552,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.896551724137931,0.896551724137931,0.896551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.793103448275862,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.862068965517241
"ENET.1se.accuracy4161",162,5,0.793103448275862,0.655172413793103,0.758620689655172,0.724137931034483,0.758620689655172,0.758620689655172,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.689655172413793,0.689655172413793,0.724137931034483,0.724137931034483,0.758620689655172,0.758620689655172,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.724137931034483,0.724137931034483,0.758620689655172,0.758620689655172,0.758620689655172,0.724137931034483,0.724137931034483,0.724137931034483,0.758620689655172,0.724137931034483
"ENET.1se.accuracy5161",162,6,0.862068965517241,0.758620689655172,0.827586206896552,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.931034482758621,0.931034482758621,0.862068965517241,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931
"ENET.1se.accuracy6161",162,7,0.833333333333333,0.6,0.766666666666667,0.866666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.7,0.8,0.8,0.8,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.833333333333333,0.9
